page_id,interwiki_link
3319,av:user:MahdiBot
3319,ay:user:MahdiBot
3319,az:user:MahdiBot
3319,bar:user:MahdiBot
3319,ba:user:MahdiBot
3319,bcl:user:MahdiBot
3319,be:user:MahdiBot
3319,bg:user:MahdiBot
3319,bh:user:MahdiBot
3319,bi:user:MahdiBot
3319,bjn:user:MahdiBot
3319,bm:user:MahdiBot
3319,bug:user:MahdiBot
3319,bxr:user:MahdiBot
3319,cdo:user:MahdiBot
3319,ceb:user:MahdiBot
3319,ce:user:MahdiBot
3319,chr:user:MahdiBot
3319,ch:user:MahdiBot
3319,chy:user:MahdiBot
3319,ckb:user:MahdiBot
3319,co:user:MahdiBot
3319,crh:user:MahdiBot
3319,cr:user:MahdiBot
3319,csb:user:MahdiBot
3319,cs:user:MahdiBot
3319,cu:user:MahdiBot
3319,cv:user:MahdiBot
3319,cy:user:MahdiBot
3319,da:user:MahdiBot
3319,de:user:MahdiBot
3319,diq:user:MahdiBot
3319,dsb:user:MahdiBot
3319,dv:user:MahdiBot
3319,dz:user:MahdiBot
3319,ee:user:MahdiBot
3319,en:user:MahdiBot
3319,el:user:MahdiBot
3319,eml:user:MahdiBot
3319,eo:user:MahdiBot
3319,es:user:MahdiBot
3319,et:user:MahdiBot
3319,eu:user:MahdiBot
3319,ext:user:MahdiBot
3319,ff:user:MahdiBot
3319,fi:user:MahdiBot
3319,fj:user:MahdiBot
3319,fo:user:MahdiBot
3319,frp:user:MahdiBot
3319,frr:user:MahdiBot
3319,fr:user:MahdiBot
3319,fur:user:MahdiBot
3319,fy:user:MahdiBot
3319,gan:user:MahdiBot
3319,ga:user:MahdiBot
3319,gd:user:MahdiBot
3319,glk:user:MahdiBot
3319,gl:user:MahdiBot
3319,gn:user:MahdiBot
3319,got:user:MahdiBot
3319,gu:user:MahdiBot
3319,gv:user:MahdiBot
3319,hak:user:MahdiBot
3319,ha:user:MahdiBot
3319,haw:user:MahdiBot
3319,hif:user:MahdiBot
3319,hi:user:MahdiBot
3319,hsb:user:MahdiBot
3319,ht:user:MahdiBot
3319,hy:user:MahdiBot
3319,ia:user:MahdiBot
3319,id:user:MahdiBot
3319,ie:user:MahdiBot
3319,ig:user:MahdiBot
3319,ik:user:MahdiBot
3319,ilo:user:MahdiBot
3319,io:user:MahdiBot
3319,is:user:MahdiBot
3319,it:user:MahdiBot
3319,iu:user:MahdiBot
3319,ja:user:MahdiBot
3319,jbo:user:MahdiBot
3319,jv:user:MahdiBot
3319,kaa:user:MahdiBot
3319,kab:user:MahdiBot
3319,ka:user:MahdiBot
3319,kbd:user:MahdiBot
3319,kg:user:MahdiBot
3319,ki:user:MahdiBot
3319,kk:user:MahdiBot
3319,kl:user:MahdiBot
3319,km:user:MahdiBot
3319,kn:user:MahdiBot
3319,krc:user:MahdiBot
3319,ksh:user:MahdiBot
3319,ks:user:MahdiBot
3319,ku:user:MahdiBot
3319,kv:user:MahdiBot
3319,kw:user:MahdiBot
3319,ky:user:MahdiBot
3319,lad:user:MahdiBot
3319,la:user:MahdiBot
3319,lbe:user:MahdiBot
3319,lb:user:MahdiBot
3319,lg:user:MahdiBot
3319,lij:user:MahdiBot
3319,li:user:MahdiBot
3319,lmo:user:MahdiBot
3319,ln:user:MahdiBot
3319,lo:user:MahdiBot
3319,ltg:user:MahdiBot
3319,lt:user:MahdiBot
3319,lv:user:MahdiBot
3319,mdf:user:MahdiBot
3319,mg:user:MahdiBot
3319,mhr:user:MahdiBot
3319,mi:user:MahdiBot
3319,mk:user:MahdiBot
3319,ml:user:MahdiBot
3319,mn:user:MahdiBot
3319,mrj:user:MahdiBot
3319,mr:user:MahdiBot
3319,ms:user:MahdiBot
3319,mt:user:MahdiBot
3319,mwl:user:MahdiBot
3319,myv:user:MahdiBot
3319,my:user:MahdiBot
3319,mzn:user:MahdiBot
3319,nah:user:MahdiBot
3319,nap:user:MahdiBot
3319,na:user:MahdiBot
3319,ne:user:MahdiBot
3319,new:user:MahdiBot
3319,nl:user:MahdiBot
3319,nn:user:MahdiBot
3319,nov:user:MahdiBot
3319,no:user:MahdiBot
3319,nrm:user:MahdiBot
3319,nv:user:MahdiBot
3319,ny:user:MahdiBot
3319,oc:user:MahdiBot
3319,om:user:MahdiBot
3319,or:user:MahdiBot
3319,os:user:MahdiBot
3319,pag:user:MahdiBot
3319,pam:user:MahdiBot
3319,pap:user:MahdiBot
3319,pa:user:MahdiBot
3319,pcd:user:MahdiBot
3319,pdc:user:MahdiBot
3319,pfl:user:MahdiBot
3319,pih:user:MahdiBot
3319,pi:user:MahdiBot
3319,pl:user:MahdiBot
3319,pms:user:MahdiBot
3319,pnb:user:MahdiBot
3319,pnt:user:MahdiBot
3319,ps:user:MahdiBot
3319,qu:user:MahdiBot
3319,rm:user:MahdiBot
3319,rmy:user:MahdiBot
3319,rn:user:MahdiBot
3319,ru:user:MahdiBot
3319,rw:user:MahdiBot
3319,sah:user:MahdiBot
3319,scn:user:MahdiBot
3319,sco:user:MahdiBot
3319,sc:user:MahdiBot
3319,sd:user:MahdiBot
3319,se:user:MahdiBot
3319,sg:user:MahdiBot
3319,sh:user:MahdiBot
3319,si:user:MahdiBot
3319,sk:user:MahdiBot
3319,sl:user:MahdiBot
3319,sm:user:MahdiBot
3319,sn:user:MahdiBot
3319,so:user:MahdiBot
3319,sq:user:MahdiBot
3319,srn:user:MahdiBot
3319,sr:user:MahdiBot
3319,ss:user:MahdiBot
3319,stq:user:MahdiBot
3319,st:user:MahdiBot
3319,su:user:MahdiBot
3319,sv:user:MahdiBot
3319,sw:user:MahdiBot
3319,szl:user:MahdiBot
3319,ta:user:MahdiBot
3319,te:user:MahdiBot
3319,tg:user:MahdiBot
3319,th:user:MahdiBot
3319,ti:user:MahdiBot
3319,tk:user:MahdiBot
3319,tl:user:MahdiBot
3319,tn:user:MahdiBot
3319,to:user:MahdiBot
3319,tpi:user:MahdiBot
3319,tr:user:MahdiBot
3319,ts:user:MahdiBot
3319,tt:user:MahdiBot
3319,tum:user:MahdiBot
3319,tw:user:MahdiBot
3319,ty:user:MahdiBot
3319,udm:user:MahdiBot
3319,ug:user:MahdiBot
3319,uk:user:MahdiBot
3319,ur:user:MahdiBot
3319,uz:user:MahdiBot
3319,vec:user:MahdiBot
3319,ve:user:MahdiBot
3319,vls:user:MahdiBot
3319,vo:user:MahdiBot
3319,war:user:MahdiBot
3319,wa:user:MahdiBot
3319,wo:user:MahdiBot
3319,wuu:user:MahdiBot
3319,xal:user:MahdiBot
3319,xh:user:MahdiBot
3319,yi:user:MahdiBot
3319,za:user:MahdiBot
3319,zea:user:MahdiBot
3319,zh:user:MahdiBot
3319,zu:user:MahdiBot
3319,fa:user:Mahdiz
3333,de:Benutzer:Seti6908
3333,en:User:Seti6908
3333,pl:Wikipedysta:Seti6908
3371,rev:42703
3371,rev:45269
3371,ar:مستخدم:Aladdin Ali Baba
3371,fa:کاربر:Aladdin Ali Baba
3371,en:User:Aladdin Ali Baba
3371,id:Pengguna:Aladdin Ali Baba
3373,es:Usuario Discusión:Kizar
3375,fa:User:تفکر
3375,en:User:تفکر
3375,de:User:تفکر
3375,nl:User:تفکر
3375,fr:User:تفکر
3375,it:User:تفکر
3375,ru:User:تفکر
3375,es:User:تفکر
3375,sv:User:تفکر
3375,pl:User:تفکر
3375,ja:User:تفکر
3375,pt:User:تفکر
3375,zh:User:تفکر
3375,vi:User:تفکر
3375,uk:User:تفکر
3375,ca:User:تفکر
3375,war:User:تفکر
3375,no:User:تفکر
3375,ceb:User:تفکر
3375,fi:User:تفکر
3375,cs:User:تفکر
3375,hu:User:تفکر
3375,ko:User:تفکر
3375,ro:User:تفکر
3375,ar:User:تفکر
3375,tr:User:تفکر
3375,id:User:تفکر
3375,ms:User:تفکر
3375,kk:User:تفکر
3375,sr:User:تفکر
3375,sk:User:تفکر
3375,eo:User:تفکر
3375,da:User:تفکر
3375,lt:User:تفکر
3375,eu:User:تفکر
3375,bg:User:تفکر
3375,he:User:تفکر
3375,hr:User:تفکر
3375,sl:User:تفکر
3375,vo:User:تفکر
3375,et:User:تفکر
3375,uz:User:تفکر
3375,hi:User:تفکر
3375,gl:User:تفکر
3375,nn:User:تفکر
3375,az:User:تفکر
3375,la:User:تفکر
3375,el:User:تفکر
3375,th:User:تفکر
3375,sh:User:تفکر
3375,ka:User:تفکر
3375,oc:User:تفکر
3375,mk:User:تفکر
3375,new:User:تفکر
3375,tl:User:تفکر
3375,pms:User:تفکر
3375,be:User:تفکر
3375,ht:User:تفکر
3375,ta:User:تفکر
3375,te:User:تفکر
3375,lv:User:تفکر
3375,br:User:تفکر
3375,mg:User:تفکر
3375,sq:User:تفکر
3375,hy:User:تفکر
3375,tt:User:تفکر
3375,jv:User:تفکر
3375,cy:User:تفکر
3375,mr:User:تفکر
3375,lb:User:تفکر
3375,is:User:تفکر
3375,bs:User:تفکر
3375,my:User:تفکر
3375,yo:User:تفکر
3375,ba:User:تفکر
3375,ml:User:تفکر
3375,an:User:تفکر
3375,lmo:User:تفکر
3375,af:User:تفکر
3375,pnb:User:تفکر
3375,fy:User:تفکر
3375,bn:User:تفکر
3375,sw:User:تفکر
3375,bpy:User:تفکر
3375,io:User:تفکر
3375,ky:User:تفکر
3375,ur:User:تفکر
3375,ne:User:تفکر
3375,scn:User:تفکر
3375,gu:User:تفکر
3375,nds:User:تفکر
3375,ku:User:تفکر
3375,ga:User:تفکر
3375,ast:User:تفکر
3375,qu:User:تفکر
3375,su:User:تفکر
3375,cv:User:تفکر
3375,sco:User:تفکر
3375,als:User:تفکر
3375,ia:User:تفکر
3375,bug:User:تفکر
3375,nap:User:تفکر
3375,kn:User:تفکر
3375,wa:User:تفکر
3375,am:User:تفکر
3375,ckb:User:تفکر
3375,gd:User:تفکر
3375,hif:User:تفکر
3375,tg:User:تفکر
3375,mzn:User:تفکر
3375,arz:User:تفکر
3375,yi:User:تفکر
3375,vec:User:تفکر
3375,mn:User:تفکر
3375,sa:User:تفکر
3375,nah:User:تفکر
3375,os:User:تفکر
3375,sah:User:تفکر
3375,pam:User:تفکر
3375,hsb:User:تفکر
3375,si:User:تفکر
3375,se:User:تفکر
3375,li:User:تفکر
3375,mi:User:تفکر
3375,bar:User:تفکر
3375,co:User:تفکر
3375,ilo:User:تفکر
3375,gan:User:تفکر
3375,bo:User:تفکر
3375,fo:User:تفکر
3375,glk:User:تفکر
3375,rue:User:تفکر
3375,pa:User:تفکر
3375,bcl:User:تفکر
3375,mrj:User:تفکر
3375,tk:User:تفکر
3375,ps:User:تفکر
3375,vls:User:تفکر
3375,xmf:User:تفکر
3375,gv:User:تفکر
3375,diq:User:تفکر
3375,pag:User:تفکر
3375,kv:User:تفکر
3375,or:User:تفکر
3375,zea:User:تفکر
3375,dv:User:تفکر
3375,km:User:تفکر
3375,nrm:User:تفکر
3375,rm:User:تفکر
3375,koi:User:تفکر
3375,udm:User:تفکر
3375,mhr:User:تفکر
3375,frr:User:تفکر
3375,lad:User:تفکر
3375,csb:User:تفکر
3375,lij:User:تفکر
3375,vep:User:تفکر
3375,wuu:User:تفکر
3375,fur:User:تفکر
3375,ug:User:تفکر
3375,stq:User:تفکر
3375,sc:User:تفکر
3375,pi:User:تفکر
3375,so:User:تفکر
3375,mt:User:تفکر
3375,bh:User:تفکر
3375,ay:User:تفکر
3375,nov:User:تفکر
3375,ksh:User:تفکر
3375,ang:User:تفکر
3375,kw:User:تفکر
3375,nv:User:تفکر
3375,pcd:User:تفکر
3375,hak:User:تفکر
3375,gn:User:تفکر
3375,ext:User:تفکر
3375,frp:User:تفکر
3375,as:User:تفکر
3375,szl:User:تفکر
3375,gag:User:تفکر
3375,ie:User:تفکر
3375,ln:User:تفکر
3375,eml:User:تفکر
3375,ce:User:تفکر
3375,xal:User:تفکر
3375,pfl:User:تفکر
3375,krc:User:تفکر
3375,haw:User:تفکر
3375,pdc:User:تفکر
3375,rw:User:تفکر
3375,ace:User:تفکر
3375,crh:User:تفکر
3375,to:User:تفکر
3375,dsb:User:تفکر
3375,kl:User:تفکر
3375,arc:User:تفکر
3375,myv:User:تفکر
3375,lez:User:تفکر
3375,bjn:User:تفکر
3375,sn:User:تفکر
3375,kab:User:تفکر
3375,pap:User:تفکر
3375,tpi:User:تفکر
3375,lbe:User:تفکر
3375,bxr:User:تفکر
3375,wo:User:تفکر
3375,jbo:User:تفکر
3375,mdf:User:تفکر
3375,av:User:تفکر
3375,sm:User:تفکر
3375,mwl:User:تفکر
3375,kbd:User:تفکر
3375,ty:User:تفکر
3375,lo:User:تفکر
3375,ab:User:تفکر
3375,tet:User:تفکر
3375,ltg:User:تفکر
3375,na:User:تفکر
3375,kg:User:تفکر
3375,ig:User:تفکر
3375,nso:User:تفکر
3375,za:User:تفکر
3375,kaa:User:تفکر
3375,zu:User:تفکر
3375,chy:User:تفکر
3375,rmy:User:تفکر
3375,cu:User:تفکر
3375,tn:User:تفکر
3375,chr:User:تفکر
3375,bi:User:تفکر
3375,cdo:User:تفکر
3375,got:User:تفکر
3375,mo:User:تفکر
3375,bm:User:تفکر
3375,iu:User:تفکر
3375,pih:User:تفکر
3375,pnt:User:تفکر
3375,sd:User:تفکر
3375,ss:User:تفکر
3375,ki:User:تفکر
3375,ee:User:تفکر
3375,ha:User:تفکر
3375,om:User:تفکر
3375,fj:User:تفکر
3375,ti:User:تفکر
3375,ts:User:تفکر
3375,ks:User:تفکر
3375,ve:User:تفکر
3375,sg:User:تفکر
3375,rn:User:تفکر
3375,st:User:تفکر
3375,dz:User:تفکر
3375,ak:User:تفکر
3375,cr:User:تفکر
3375,tum:User:تفکر
3375,lg:User:تفکر
3375,ny:User:تفکر
3375,ff:User:تفکر
3375,ik:User:تفکر
3375,ch:User:تفکر
3375,tw:User:تفکر
3375,xh:User:تفکر
3375,ng:User:تفکر
3375,ii:User:تفکر
3375,cho:User:تفکر
3375,mh:User:تفکر
3375,aa:User:تفکر
3375,kj:User:تفکر
3375,ho:User:تفکر
3375,mus:User:تفکر
3375,kr:User:تفکر
3375,hz:User:تفکر
3383,en:User:Hahc21
3386,de:User:Patrick87
3386,de:
3395,de:Benutzer:Zollernalb
3441,en:User talk:Pratyya Ghosh
3441,en:User:Pratyya Ghosh/E-mail Me
3444,en:User:Vanquisher.UA
3444,en:Wikipedia:Soft redirect
3445,en:User talk:Vanquisher.UA
3445,en:Wikipedia:Soft redirect
3462,mw:VisualEditor/Portal
3474,wmf:Legal_and_Community_Advocacy#Legal_and_Community_Advocacy
3474,en:Wikimedia Foundation
3474,en:User:Msannakoval
3474,en:Simple_English_Wikipedia
3474,en:Chinese_Wikipedia
3474,en:Public_education
3474,en:High_school#United_States
3474,en:Postgraduate_education
3474,en:Teacher-librarian
3474,en:Paralegal
3606,nl:Overleg gebruiker:Itsme
3641,mw:Multimedia/Media Viewer/Template compatibility
3641,wmf:Resolution:Licensing policy
3646,de:user:Doc Taxon
3651,pl:Trojany (województwo mazowieckie)
3699,el:Χρήστης:Xaris333
3734,fa:کاربر:Haji doliskani
3872,pl:Stary Dwór (województwo lubuskie)
4150,cy:Nodyn:Blwch llywio generig
4150,en:Template:Navbox generic
4150,eo:Ŝablono:Navigilo2
4150,fi:Malline:Navbox generic
4150,fr:Modèle:Méta palette de navigation
4150,gl:Modelo:Navbox
4150,id:Templat:Navbox
4150,ja:Template:Navbox generic
4150,lv:Veidne:Navbox generic
4150,ms:Templat:Navbox generic
4150,no:Mal:Navbox generic
4150,pt:Predefinição:Navbox generic
4150,ro:Format:Casetă de navigare de bază
4150,ru:Шаблон:Навигационная таблица
4150,su:Citakan:Navbox generic
4150,sv:Mall:Navbox generic
4150,uk:Шаблон:Навігаційна таблиця
4150,vi:Tiêu bản:Navbox generic
4150,zh:Template:Navbox generic
4450,mw:special:version
4450,voy:special:version
4450,mw:user:{{BASEPAGENAME}}
4450,voy:{{CONTENTLANG}}:user:{{BASEPAGENAME}}
4450,en:user:{{BASEPAGENAME}}
5129,en:Wikipedia:Wikipedia Asian Month
5424,en:User:Rubbish computer
6641,en:English language
6641,en:Nepali language
6641,en:Hindi
6641,en:maithali
6922,en:Category:Zoology
6977,src:
6977,voy:
6977,mw:
7261,en:Category:Algebra
7304,de:Benutzer:Trauenbaum
7304,en:User:Trauenbaum
7304,fr:Utilisateur:Trauenbaum
7417,af:Edirne
7417,de:Edirne
7417,en:Edirne
7417,es:Edirne
7417,fr:Edirne
7417,it:Edirne
7446,wmf:Our projects
7462,el:Χρήστης:EurovisionGR
7512,wmf:Our projects
7514,af:
7514,ak:
7514,am:
7514,bm:
7514,ny:
7514,sn:
7514,tum:
7514,ee:
7514,ff:
7514,ki:
7514,ha:
7514,ig:
7514,xh:
7514,rw:
7514,rn:
7514,sw:
7514,kg:
7514,ln:
7514,ts:
7514,mg:
7514,om:
7514,sg:
7514,st:
7514,nso:
7514,tn:
7514,ss:
7514,so:
7514,ti:
7514,ve:
7514,tw:
7514,wo:
7514,yo:
7514,zu:
7519,mw:Help:Extension:ParserFunctions##time
7725,en:Cabinet_of_Uganda
7726,en:Trinity_College_Nabbingo
7726,en:Nabbingo
7726,en:Wakiso_District
7726,en:Makerere_University
7726,"en:Washington,_D.C."
7726,en:American_University
7726,en:American_Association_of_University_Women
7726,en:Margaret_McNamara
7726,en:Georgetown_University
7727,es:Usuario:Sion8
7727,en:User:Sion8
7727,pt:Usuário(a):Sion8
7727,fr:Utilisateur:Sion8
7728,ru:Участник:Uchastnik1
7754,WP:ALT
7754,WP:GEO
7754,WP:Obtaining geographic coordinates
7754,WP:N
7754,WP:Hidden categories
7770,de:wikibooks:{{ns:template}}:WP
7778,WP:Harvard reference
7784,mw:Help:Extension:ParserFunctions##time
7784,WP:PC
7789,WP:NPOV
7789,WP:V
7801,en:Katikkiro_of_Buganda
7801,en:Muwenda_Mutebi_II_of_Buganda
7801,en:Lukiiko
7801,en:Politics_of_Uganda
7801,en:Trinity_College_Nabbingo
7802,en:African_buffalo
7802,en:Nile_crocodile
7802,en:African_bush_elephant
7802,en:Common_chimpanzee
7803,en:Ian_Clarke_(physician)
7803,en:International_Hospital_Kampala
7803,en:Butabika_National_Referral_Hospital
7803,en:Mulago_National_Referral_Hospital
7803,en:Daily_Monitor
7803,en:Mulago_National_Specialised_Hospital
7803,en:Mulago_Women's_Referral_Hospital
7803,en:Arua_Regional_Referral_Hospital
7803,en:Kabale_Regional_Referral_Hospital
7803,en:Soroti_Regional_Referral_Hospital
7803,en:Abim_General_Hospital
7803,en:Itojo_Hospital
7803,en:Kasese_Municipal_Health_Centre_III
7803,en:Kiryandongo_General_Hospital
7803,en:Mityana_Hospital
7803,en:Buwenge_General_Hospital
7803,en:Kawempe_General_Hospital
7803,en:Mbale_Regional_Cancer_Centre
7803,"en:Aga_Khan_University_Hospital,_Kampala"
7803,en:Buluba_Hospital
7803,en:Holy_Innocents_Children's_Hospital
7803,en:Kilembe_Mines_Hospital
7803,en:Mengo_Hospital
7803,en:International_Specialized_Hospital_of_Uganda
7803,en:Paragon_Hospital
7803,en:Bombo_Military_Hospital
7803,en:Mbuya_Military_Hospital
7804,en:Game_reserve
7804,en:Uganda
7805,en:Rwenzori_Mountains
7805,en:List_of_World_Heritage_in_Danger
7805,en:Biodiversity
7805,en:Kampala
7807,en:Mulago
7807,en:Ssuuna_II_of_Buganda
7807,en:Kasubi_Tombs
7807,"en:Banda,_Uganda"
7807,en:Kasubi_hill
7807,en:Mwanga_II_of_Buganda
7807,en:Kiweewa_of_Buganda
7807,en:Kalema_of_Buganda
7807,en:Arab
7807,en:Muslim
7807,en:Zanzibar
7807,en:Ivory
7807,en:Slaves
7807,en:Europe
7807,en:John_Speke
7807,en:James_Augustus_Grant
7807,en:Henry_Morton_Stanley
7807,en:Roman_Catholics
7807,en:White_Fathers
7807,en:Uganda
7807,en:Protectorate
7807,en:Muteesa_I_Royal_University
7807,en:Chancellor_(education)
7807,en:Muwenda_Mutebi_II_of_Buganda
7807,en:Julia_Sebutinde
7808,en:Bukomansimbi_District
7808,en:Kalungu_District
7808,en:Lwengo_District
7808,en:Masaka_District
7808,en:Jjunju_of_Buganda
7808,en:Bunyoro
7808,en:Mwanga_II_of_Buganda
7808,en:Antonin_Guillermain
7808,en:Ssese_Islands
7808,"en:Vicar#:~:text=A%20vicar%20(%2F%CB%88v%C9%AA,%2C%20similarly%20meaning%20%22deputy%22."
7808,en:Apostolic_Vicariate_of_Northern_Victoria_Nyanza
7808,en:Missionary_Sisters_of_Our_Lady_of_Africa
7809,en:Bwindi_Impenetrable_Forest
7809,en:Mammal
7809,en:Colobus_monkey
7809,en:Common_chimpanzee
7810,"en:Mengo,_Uganda"
7810,en:Mwanga_II_of_Buganda
7810,en:Ascended
7810,en:Throne
7810,en:United_Kingdom
7810,en:Kings_College_Budo
7810,en:Order_of_St._Michael_and_St._George
7810,en:Order_of_the_British_Empire
7810,en:1937_Coronation_Honours
7810,en:Order_of_the_Crown_(Belgium)
7810,en:Muteesa_II_of_Buganda
7810,en:Kampala
7810,en:Order_of_the_Shield_and_Spears
7810,en:Lubaga
7810,en:Gayaza_High_School
7810,en:Luganda
7810,en:Acute_stress_reaction
7810,en:Obote
7810,en:Yoweri_Museveni
7810,en:Kasubi_Tombs
7810,en:Buganda
7812,en:Mixed-sex_education
7812,en:Seventh-day_Adventist_Church
7812,en:Luweero_District
7812,"en:Central_Region,_Uganda"
7812,en:Gayaza–Ziroobwe_Road
7812,en:East_Africa
7812,en:Online_learning
7813,en:Karamoja
7813,en:Mount_Morungole
7813,en:Kidepo_River
7813,"en:Narus_River,_Uganda"
7814,en:Albert_Ruskin_Cook
7814,en:Mulago_Women's_Referral_Hospital
7814,en:Infectious_Diseases_Institute
7814,en:Uganda_Heart_Institute
7814,en:Uganda_Cancer_Institute
7814,en:African_Development_Bank
7814,en:Intensive_care_unit
7814,en:Cabinet_of_Uganda
7814,en:List_of_hospitals_in_Uganda
7814,en:Kampala_Capital_City_Authority
7814,en:List_of_medical_schools_in_Uganda
7815,en:Secondary_school
7815,en:Makindye_Division
7815,en:Buganda
7815,en:Nancy_Kacungira
7815,en:BBC
7815,en:Hakim_Sendagire
7815,en:Habib_Medical_School
7815,en:John_Ssebaana_Kizito
7815,en:Muhammad_Nsereko
7815,en:Moses_Muhangi
7815,en:Sarah_Kanyike
7816,en:Orphan
7816,en:Forced_displacement
7816,en:Lord's_Resistance_Army
7817,en:Orphan
7818,en:National_Centre_for_Distance_Education
7820,en:Mbarara
7820,en:Kiruhura_District
7821,en:Ugandan_Wildlife_Authority
7821,en:Karuma_Falls
7821,en:Roderick_Murchison
7822,en:Katonga_River
7822,en:Lake_Victoria
7822,en:Kampala
7822,en:Uganda_Wildlife_Authority
7823,en:Uganda
7824,en:Uganda
7824,en:Kisoro
7824,en:Kabale
7824,en:M23_Movement
7825,en:Kampala_Hill
7825,en:Kampala
7825,en:Ugandan
7834,de:Wikipedia:Wikiquette
7835,en:NBS_Television_Uganda
7835,"en:Ugandan_general_election,_2021"
7835,en:National_Unity_Platform
7835,en:Mityana_District
7835,en:Makerere_University
7835,en:Uganda_Communications_Commission
7835,en:Bobi_Wine
7835,en:Judith_Nabakooba
7836,"en:People_Power,_Our_Power"
7836,en:National_Unity_Platform
7836,en:Robert_Kyagulanyi_Ssentamu
7836,"en:Ugandan_general_election,_2021"
7836,en:Kampala_District
7836,en:School_teacher
7836,en:Kayunga_District
7836,en:Makindye_Division
7836,en:Mbarara
7837,en:Kyambogo_University
7837,en:Cavendish_University_Uganda
7837,en:National_Resistance_Movement
7837,en:Busoga_sub-region
7837,en:William_Gabula
7837,en:Rebecca_Kadaga
7837,en:Daily_Monitor
7837,en:Irene_Mulyagonja
7837,en:Busoga
7837,en:Cabinet_of_Uganda
7847,en:Bukedea_District
7847,en:Bachelor_of_Business_Administration
7847,en:Makerere_University
7847,en:Bachelor_of_Laws
7847,en:Chartered_Certified_Accountant
7847,en:Centenary_Bank
7847,en:Commercial_bank
7847,en:National_Resistance_Movement
7847,en:Forum_for_Democratic_Change
7847,en:Anna_Ebaju_Adeke
7847,en:List_of_members_of_the_tenth_Parliament_of_Uganda
7847,en:John_Bosco_Ikojo
7849,en:Parliament_of_Uganda
7849,en:National_Resistance_Movement
7849,en:Rose_Namayanja
7849,en:Nakaseke_District
7849,en:Uganda_Certificate_of_Education
7849,en:Uganda_Advanced_Certificate_of_Education
7849,en:Arts_in_education
7849,en:Nkumba_University
7849,en:Luweero_District
7850,en:Bugiri_District
7850,en:Parliament_of_Uganda
7850,en:National_Resistance_Movement
7850,en:Uganda_Certificate_of_Education
7850,en:Uganda_Advanced_Certificate_of_Education
7850,en:Law_Development_Centre
7850,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7850,en:List_of_members_of_the_tenth_Parliament_of_Uganda
7850,en:List_of_members_of_the_ninth_Parliament_of_Uganda
7850,en:Member_of_Parliament
7851,en:National_Resistance_Movement
7851,en:University_of_Cape_Town
7852,en:Alebtong_District
7852,en:National_Resistance_Movement
7852,en:COVID-19_pandemic
7852,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7852,en:Parliament_of_Uganda
7852,en:Member_of_parliament
7852,en:Independent_politician
7859,en:Bukomansimbi_District
7859,en:Makerere_University
7859,en:Mukono_Town
7859,en:National_Resistance_Movement
7859,en:Mukasa_Mbidde
7861,en:Abim_District
7861,en:List_of_members_of_the_tenth_Parliament_of_Uganda
7861,en:National_Resistance_Movement
7861,en:2016_Ugandan_general_election
7861,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7862,en:100_Women_(BBC)
7862,en:2021_Ugandan_general_election
7862,en:Amolatar_District
7862,en:National_Resistance_Movement
7862,en:Agricultural_cooperative
7862,en:Vegetable_oil
7862,en:Cassava
7862,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7863,en:Amudat_District
7863,en:National_Resistance_Movement
7863,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7863,en:Parliament_of_Uganda
7864,en:Apac_District
7864,en:Parliament_of_Uganda
7864,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7864,en:Uganda_People's_Congress
7864,en:Member_of_parliament
7865,en:Buikwe_District
7865,"en:Nyenga,_Uganda"
7865,en:National_Resistance_Movement
7865,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7865,en:Forum_for_Democratic_Change
7865,en:Member_of_parliament
7865,en:Parliament_of_Uganda
7866,en:Accountant
7866,en:Legislator
7866,en:Kigezi_sub-region
7866,en:National_Resistance_Movement
7866,en:Parliament_of_Uganda
7866,en:Financial_management
7866,en:East_African_Community
7866,en:COVID-19_pandemic
7867,en:National_Resistance_Movement
7867,"en:Ugandan_general_election,_2021"
7867,en:Bududa_District
7867,en:Uganda
7867,en:NTV_Uganda
7867,en:The_People's_Parliament
7867,en:The_Observer_(Uganda)
7867,en:Uganda_Broadcasting_Corporation
7867,en:Daily_Monitor
7868,en:Rukungiri_District
7868,en:National_Resistance_Movement
7868,en:Uganda_Certificate_of_Education
7868,en:Uganda_Advanced_Certificate_of_Education
7868,en:Makerere_University
7868,en:Uganda_Management_Institute
7868,en:Member_of_parliament
7868,en:Parliament_of_Uganda
7868,en:List_of_members_of_the_tenth_Parliament_of_Uganda
7868,en:List_of_members_of_the_eighth_Parliament_of_Uganda
7868,en:List_of_members_of_the_ninth_Parliament_of_Uganda
7869,en:Wakiso_District
7869,en:2021_Ugandan_general_election
7869,en:National_Unity_Platform
7869,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
7869,en:Member_of_parliament
7869,en:Parliament_of_Uganda
7870,en:Kaabong
7870,en:National_Resistance_Movement
7870,en:Karenga_sub-county
7870,en:Forum_for_Democratic_Change
7870,en:Uganda_Certificate_of_Education
